Name,Actor 1,Cluster,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Year,Year,Votes,Votes,Duration,Duration,Dir_enc,A1_enc,A2_enc,A3_enc,G_mean_rat
Dharam Sankat Mein,Naseeruddin Shah,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2015,2118,2118,129,129,6.3,6.181578947368421,6.566666666666666,6.985714285714286,5.7518796992481205
Dharam Veer,Dharmendra,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1977,715,715,165,165,6.488235294117647,5.881578947368421,6.453846153846154,5.714285714285714,5.715953751308443
Dharavi,Somesh Agarwal,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,1992,289,289,120,120,6.6499999999999995,6.675,6.377777777777777,7.0,5.948709817728362
Dharm Adhikari,M. Madhusudhana Rao,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,1986,94,94,159,159,5.671428571428572,5.8,6.93076923076923,5.714285714285714,5.777403574995128
Dharma Karma,Gajendra Chauhan,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1997,34,34,128,128,5.8,5.8,5.8,5.14,5.790165512868633
Dharmatma,Prem Nath,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1975,1975,295,295,163,163,5.4,6.175,6.471428571428571,6.35,5.647534910252969
Dharmputra,Mala Sinha,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961,1961,87,87,150,150,6.9714285714285715,6.65,6.854545454545455,7.040000000000001,6.055890973036343
Dharti,Jimmy Sheirgill,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,2011,357,357,126,126,5.5,5.521052631578947,5.7,7.0,5.839305167741773
Dharti Ke Lal,Rashid Ahmed,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1950,1950,16,16,125,125,6.51,6.4,6.4,6.4,6.470498678007534
Dhh,Naseeruddin Shah,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2017,235,235,128,128,7.8,6.181578947368421,7.8,7.8,6.191082215740691
Dhill,Vikram,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2001,810,810,158,158,7.0,6.433333333333334,5.5,6.1,5.790165512868633
Dhira,Vivek Oberoi,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020,388,388,117,117,6.5,5.188888888888889,6.5,6.5,5.944117647058823
Dhobi Ghat,Prateik,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2010,12695,12695,100,100,7.0,5.45,7.0,7.0,6.055890973036343
Dhokha,Muzamil Ibrahim,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2007,455,455,117,117,4.275,6.2,5.8,6.1,5.792666612008884
Dhol,Aman Ullah,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2007,2007,5501,5501,145,145,6.282608695652174,5.898232868643235,4.85,6.133333333333333,5.8355885874635085
Dholak,Ajit,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1951,1951,6,6,155,155,6.6,5.84,6.3,6.3,5.774774254768754
Dhongee,Randhir Kapoor,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1979,22,22,122,122,5.86,5.49,5.933333333333334,5.961904761904762,5.777403574995128
Dhool Ka Phool,Mala Sinha,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,1959,158,158,153,153,6.9714285714285715,6.65,6.6625,6.528571428571429,6.055890973036343
Dhoom,Abhishek Bachchan,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2004,18768,18768,129,129,5.433333333333334,5.125,5.583333333333333,6.133333333333333,5.807286562719216
Dhoom 2,Hrithik Roshan,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,2006,24610,24610,152,152,5.433333333333334,6.3,5.941666666666666,6.2,5.662154860963301
Dhoom 3,Aamir Khan,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,2013,43831,43831,172,172,4.466666666666667,6.893548387096774,5.928571428571429,4.33,5.662154860963301
Dhoom Dadakka,Jackie Shroff,6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2008,87,87,128,128,3.3,5.16,5.325,5.55,5.883099778234949
Dhoondte Reh Jaoge,Paresh Rawal,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,751,751,131,131,6.225,6.433333333333334,5.24,5.8,5.903885336142231
Dhoop,Om Puri,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,2003,242,242,126,126,4.425,6.415384615384615,6.840000000000001,6.5,6.055890973036343
Dhoti Lota Aur Chowpatty,Bindu,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,1975,19,19,139,139,5.898232868643235,5.675,5.898232868643235,3.75,5.7518796992481205
Dhruvanakshatram,Mohan Babu,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,1989,90,90,147,147,5.7,7.2,5.279999999999999,5.898232868643235,5.790165512868633
Dhuan,Rakhee Gulzar,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1981,78,78,152,152,6.5125,6.208695652173914,5.5,6.575,6.055890973036343
Dhumm,Sudeep,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2002,58,58,139,139,6.9,5.814285714285715,6.9,6.9,5.968868161394101
Dhund,Navin Nischol,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1973,1973,529,529,130,130,7.007692307692308,6.6,6.453846153846154,7.3,5.863248080508986
Dhund: The Fog,Amar Upadhyay,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2003,2003,247,247,153,153,5.55,5.898232868643235,5.898232868643235,3.3,5.524890543323678
Dhuusar,Soumi Saha,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019,47,47,106,106,8.9,8.9,8.9,8.9,6.201100662799301
Dial 100,Ashok Kumar,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1982,17,17,145,145,6.1499999999999995,6.546987951807228,6.411111111111111,6.525,5.807286562719216
Diamond Queen,Fearless Nadia,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1940,31,31,155,155,5.49,5.875,6.1,6.1,5.697990777338603
Diary of a Butterfly,Udita Goswami,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2012,88,88,97,97,3.5,3.6,3.6,3.6,6.055890973036343
Didi,Gyanesh Mukherjee,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,1989,7,7,59,59,7.540000000000001,7.6,7.133333333333334,7.6,6.191082215740691
Diksha,Sulabha Arya,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,1991,170,170,120,120,7.0,6.0,7.0,7.0,6.055890973036343
Dil,Aamir Khan,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1990,1990,5017,5017,172,172,5.361538461538462,6.893548387096774,5.741176470588235,5.85,5.868479827524617
Dil Aashna Hai (...The Heart Knows),Jeetendra,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,1992,1536,1536,164,164,3.75,5.4313253012048195,5.5,6.090909090909091,5.926779891662866
Dil Aur Deewaar,Jeetendra,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1978,30,30,156,156,5.489473684210526,5.4313253012048195,6.322222222222222,6.573333333333333,5.807286562719216
Dil Aur Mohabbat,Ashok Kumar,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,1968,20,20,137,137,6.1,6.546987951807228,5.866666666666667,6.233333333333333,5.524440052700922
Dil Bechara,Sushant Singh Rajput,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,2020,117377,117377,101,101,6.6,7.016666666666667,6.6,5.599999999999999,5.868479827524617
Dil Bole Hadippa!,Shahid Kapoor,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2009,2009,3902,3902,148,148,6.0,5.761111111111111,5.904761904761905,5.510869565217392,5.868479827524617
Dil Chahta Hai,Aamir Khan,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,2001,68138,68138,183,183,7.575,6.893548387096774,6.0,6.380000000000001,5.868479827524617
Dil Deke Dekho,Shammi Kapoor,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1959,1959,146,146,187,187,6.87,6.953571428571428,6.716666666666666,7.075,6.0532800323541665
Dil Dhadakne Do,Anil Kapoor,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,2015,15722,15722,170,170,6.75,5.618604651162791,6.9,5.316666666666666,5.868479827524617
Dil Diwana,Randhir Kapoor,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1974,1974,33,33,134,134,6.366666666666667,5.49,7.071428571428571,6.14,5.774774254768754
Dil Diya Dard Liya,Dilip Kumar,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1966,1966,119,119,169,169,6.69,7.044444444444444,6.93076923076923,6.24,6.05393276752471
Dil Diya Hai,Emraan Hashmi,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2006,2006,473,473,121,121,5.225,5.38421052631579,4.26,3.9,5.824685217031441
Dil Dosti Etc,Imaaduddin Shah,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,2007,2793,2793,112,112,5.75,7.0,5.5,6.3999999999999995,5.883099778234949
Dil Ek Mandir,Meena Kumari,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1963,1963,129,129,148,148,6.6000000000000005,6.872222222222223,6.6625,6.9,6.05393276752471
Dil Hai Betaab,Vivek Mushran,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,1993,114,114,157,157,4.171428571428572,4.62,5.057142857142857,3.1,5.792666612008884
Dil Hai Ki Manta Nahin,Aamir Khan,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,1991,4087,4087,154,154,5.761111111111111,6.893548387096774,5.7272727272727275,5.510869565217392,5.893104058086916
Dil Hai Tumhaara,Arjun Rampal,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2002,2002,1720,1720,185,185,5.95,5.358823529411764,5.38,5.1,5.926779891662866
Dil Hi To Hai,P.L. Santoshi,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1963,1963,122,122,128,128,7.1,7.1,7.366666666666667,5.814285714285715,5.868479827524617
Dil Hi To Hai,Divya Bharti,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,1992,102,102,164,164,5.55,5.1,5.45,5.671428571428572,5.926779891662866
Dil Jo Bhi Kahey...,Amitabh Bachchan,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2005,2005,332,332,144,144,6.15,6.183870967741936,6.840000000000001,4.6,5.926779891662866
Dil Jo Na Keh Saka,Himansh Kohli,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,2017,103,103,130,130,5.3,3.8000000000000003,5.1,5.3,5.797668810289389
Dil Juunglee,Taapsee Pannu,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,2018,417,417,124,124,3.7,6.45,3.7,3.7,5.774774254768754
Dil Ka Kya Kasoor,Prithvi,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1992,1992,191,191,157,157,4.3375,5.898232868643235,5.6499999999999995,5.898232868643235,6.0532800323541665
Dil Ka Rishta,Arjun Rampal,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2003,2003,1615,1615,150,150,4.933333333333334,5.358823529411764,5.8538461538461535,4.5,6.05393276752471
Dil Ka Sauda,Dilip Tadeshwar,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2014,6,6,136,136,5.898232868643235,5.898232868643235,5.898232868643235,5.898232868643235,5.807286562719216
Dil Kabaddi,Irrfan Khan,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2008,653,653,120,120,5.7,7.152941176470588,6.05,6.7,5.903885336142231
Dil Ke Pechey Pechey',Ashutosh Rana,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,2005,12,12,110,110,4.9,5.8,5.1,5.6,5.838193420402469
Dil Ki Baazi,Rakhee Gulzar,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1993,494,494,162,162,6.300000000000001,6.208695652173914,5.3,5.333333333333333,5.790165512868633
Dil Kya Kare,Ajay Devgn,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1999,1999,1102,1102,158,158,6.661538461538461,5.285245901639344,4.6375,4.675,6.05393276752471
Dil Maange More!!!,Shahid Kapoor,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2004,2004,1808,1808,123,123,5.509090909090909,5.761111111111111,5.6125,5.333333333333333,6.0532800323541665
Dil Ne Jise Apna Kaha,Salman Khan,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,2004,1716,1716,135,135,3.85,5.1312500000000005,5.38,4.5,5.926779891662866
Dil Ne Pukara,Shashi Kapoor,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1967,1967,28,28,173,173,7.0,6.268421052631578,6.279999999999999,6.766666666666667,5.926779891662866
Dil Pardesi Ho Gayaa,Kapil Jhaveri,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2003,2003,91,91,150,150,5.0249999999999995,4.5,4.5,5.970833333333334,5.926779891662866
Dil Pe Mat Le Yaar!!,Manoj Bajpayee,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,213,213,148,148,5.983333333333333,6.565217391304348,5.631578947368421,5.62,6.055890973036343
Dil Sala Sanki,Shagufta Ali,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,2016,21,21,110,110,5.0,4.45,5.588888888888889,4.925,5.797668810289389
Dil Se..,Shah Rukh Khan,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1998,1998,27393,27393,163,163,6.550000000000001,6.48125,4.905882352941177,5.8999999999999995,5.926779891662866
Dil Tera Aashiq,Madhuri Dixit,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,1993,720,720,151,151,4.3375,6.028571428571429,5.2875,5.115384615384615,5.868479827524617
Dil Tera Diwana,Shammi Kapoor,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1962,1962,94,94,150,150,7.0,6.953571428571428,6.568421052631579,6.578571428571428,5.774774254768754
Dil Tera Diwana,Saif Ali Khan,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,1996,185,185,139,139,4.3375,5.557142857142857,4.585714285714286,6.114814814814815,5.9846241868791825
Dil to Pagal Hai,Shah Rukh Khan,7,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1997,1997,21182,21182,180,180,6.9714285714285715,6.48125,5.741176470588235,4.166666666666667,6.042485489764394
Dil Toh Baccha Hai Ji,Ajay Devgn,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,2011,3723,3723,143,143,6.133333333333333,5.285245901639344,5.8,5.8,5.868479827524617
Dil Toh Deewana Hai,Zeenat Aman,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,2016,17,17,135,135,4.95,6.09,5.272222222222222,6.5,5.926779891662866
Dil Tujhko Diya,Kumar Gaurav,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1987,1987,22,22,127,127,5.8999999999999995,5.575,4.927272727272728,6.625,5.797668810289389
Dil Vil Pyar Vyar,Madhavan,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2002,2002,454,454,150,150,5.509090909090909,6.8,5.6461538461538465,5.5625,6.05393276752471
Dil... Akhir Dil Hai,Rakhee Gulzar,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1982,15,15,216,216,5.314285714285715,6.208695652173914,6.300000000000001,6.7,6.055890973036343
Dilbar,Mamta Kulkarni,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1994,1994,21,21,138,138,3.8,3.8,3.8,3.8,5.926779891662866
Dildaar,Jeetendra,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1977,18,18,165,165,5.489473684210526,5.4313253012048195,5.756521739130435,6.235714285714286,5.777403574995128
Dil-E-Nadan,Talat Mahmood,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1953,1953,10,10,142,142,6.69,6.375,6.291666666666667,6.5,5.797668810289389
Diljalaa,Jackie Shroff,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1987,23,23,140,140,6.4625,5.16,5.185714285714285,6.683333333333334,5.790165512868633
Diljale,Ajay Devgn,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1996,1996,1559,1559,159,159,4.388888888888889,5.285245901639344,5.285714285714286,5.970833333333334,5.792666612008884
Dil-Ki-Rani (Sweet-Heart),Raj Kapoor,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1947,1947,64,64,130,130,7.4,6.9148148148148145,7.38,7.4,5.774774254768754
Dillagi,Sunny Deol,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1999,1999,1076,1076,188,188,4.949999999999999,5.078,5.7,6.55,6.05393276752471
Dillagi,Mala Sinha,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1966,1966,18,18,146,146,6.3,6.65,6.279999999999999,6.55,5.868479827524617
Dilliwaali Zaalim Girlfriend,Ira Dubey,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2015,176,176,121,121,5.898232868643235,5.898232868643235,5.898232868643235,5.898232868643235,5.903885336142231
Dilruba,Rehana,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1950,1950,30,30,123,123,6.15,5.65,6.9375,6.85,5.93692567872625
Dilwaala,Mithun Chakraborty,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,1986,1134,1134,160,160,4.388888888888889,5.3094117647058825,6.2299999999999995,5.608333333333333,5.777403574995128
Dilwale,Ajay Devgn,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1994,1994,2755,2755,172,172,4.388888888888889,5.285245901639344,5.111538461538462,5.513333333333334,5.792666612008884
Dilwale,Shah Rukh Khan,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2015,32366,32366,158,158,5.691666666666666,6.48125,6.285714285714286,5.199999999999999,5.777403574995128
Dilwale Dulhania Le Jayenge,Shah Rukh Khan,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1995,1995,65134,65134,181,181,6.575,6.48125,6.285714285714286,5.970833333333334,5.926779891662866
Dilwale Dulhaniya Le Jayenge,Beena Banerjee,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1980,1980,58,58,120,120,7.2,7.2,7.2,7.2,5.797668810289389
Direct Ishq,Rajniesh Duggall,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,2016,66,66,130,130,4.34,5.12,4.2,4.0,5.6913295207461445
Dirty Politics,Anupam Kher,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2015,575,575,130,130,4.171428571428572,5.873333333333333,6.300000000000001,2.5,6.055890973036343
Disco Dancer,Mithun Chakraborty,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1982,1982,1291,1291,135,135,5.327272727272727,5.3094117647058825,6.5,6.75,6.05393276752471
Disha,Shabana Azmi,7,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1990,1990,145,145,135,135,7.459999999999999,6.877419354838709,6.623076923076923,6.38,6.042485489764394
Dishkiyaoon,Harman Baweja,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014,2014,986,986,119,119,5.2,4.05,4.133333333333334,5.68,5.572467960234759
Dishoom,John Abraham,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2016,7100,7100,124,124,5.4,6.2368421052631575,5.766666666666667,5.033333333333333,5.715953751308443
Divorce,Sharmila Tagore,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1984,1984,7,7,133,133,4.666666666666667,5.86,6.366666666666667,6.0875,5.926779891662866
Divya Shakti,Ajay Devgn,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1993,199,199,180,180,6.075,5.285245901639344,5.130434782608695,6.14,5.790165512868633
Diwana,Raj Kapoor,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1967,1967,117,117,171,171,6.55,6.9148148148148145,6.723529411764706,6.890000000000001,5.926779891662866
Do Anjaane,Amitabh Bachchan,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,1976,421,421,155,155,6.5125,6.183870967741936,5.756521739130435,6.292307692307692,6.055890973036343
Do Ankhen Barah Haath,Shantaram Rajaram Vankudre,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957,1957,1710,1710,143,143,6.684615384615385,7.95,7.466666666666666,7.025,5.883099778234949
Do Aur Do Paanch,Shashi Kapoor,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1980,954,954,132,132,5.8999999999999995,6.268421052631578,6.677272727272728,6.35,5.777403574995128
Do Bhai,Ashok Kumar,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,1969,34,34,150,150,6.81,6.546987951807228,6.568421052631579,5.714285714285714,5.807286562719216
Do Bigha Zamin,Balraj Sahni,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,1953,1857,1857,131,131,7.3,7.0249999999999995,7.05,5.898232868643235,6.055890973036343
Do Boond Pani,Jalal Agha,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1971,15,15,141,141,6.51,5.933333333333334,6.366666666666667,4.7625,5.790165512868633
Do Chehre,Krishna Abhishek,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2015,20,20,120,120,4.7,4.3,4.85,5.898232868643235,5.524440052700922
Do Dishayen,Dharmendra,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1982,1982,20,20,149,149,6.5125,5.881578947368421,6.633333333333333,6.4,5.926779891662866
Do Dooni Chaar,Rishi Kapoor,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2010,5232,5232,112,112,6.7,5.922727272727273,5.933333333333334,7.3,5.903885336142231
Do Dooni Char,Kishore Kumar,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,1968,66,66,135,135,7.2,6.616666666666667,7.2,6.35,5.903885336142231
Do Gaz Zameen Ke Neeche,Surendra Kumar,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1972,1972,88,88,127,127,6.1,6.1,6.1,6.699999999999999,4.7897727272727275
Do Jasoos,Raj Kapoor,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1975,1975,100,100,135,135,5.714285714285714,6.9148148148148145,6.6625,6.15,5.832618549985071
Do Kaliyaan,S. Panju,7,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1968,1968,71,71,160,160,6.4,6.4,6.568421052631579,6.033333333333334,6.186083929563623
Do Knot Disturb,Govinda,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,1130,1130,126,126,5.048484848484848,4.74,4.933333333333334,5.175,5.903885336142231
Do Lafzon Ki Kahani,Kajal Aggarwal,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,2016,1411,1411,128,128,4.5200000000000005,5.6,6.5,5.0600000000000005,5.792666612008884
Do Musafir,Shashi Kapoor,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1978,1978,22,22,147,147,6.275,6.268421052631578,5.756521739130435,5.9,6.059944413923591
Do Nambar Ke Amir,Asha Sachdev,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1974,5,5,136,136,7.2,7.2,6.300000000000001,7.300000000000001,5.948709817728362
